Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Australia,AUS,"Saved at a financial institution, income, poorest 40% (% age 15+)",fin17a_t_a_3,48.45492,..,..,47.31333,..,..,48.25673,..,..
Australia,AUS,"Saved at a financial institution, income, richest 60% (% age 15+)",fin17a_t_a_4,70.87356,..,..,70.46338,..,..,71.354,..,..
Australia,AUS,"Saved at a financial institution, male (% age 15+)",fin17a_t_a_2,65.24073,..,..,63.66363,..,..,61.92445,..,..
Australia,AUS,Saved for old age (% age 15+),fin16_t_a,..,..,..,39.90258,..,..,50.31208,..,..
Australia,AUS,Saved for old age (% age 60+),fin16_t_a_7,..,..,..,55.57615,..,..,51.84298,..,..
Australia,AUS,Saved for old age (% ages 15-34),fin16_t_a_5,..,..,..,18.56004,..,..,34.86211,..,..
Australia,AUS,Saved for old age (% ages 35-59),fin16_t_a_6,..,..,..,46.28052,..,..,58.15353,..,..
Australia,AUS,"Saved for old age, female (% age 15+)",fin16_t_a_1,..,..,..,38.29773,..,..,46.01338,..,..
Australia,AUS,"Saved for old age, income, poorest 40% (% age 15+)",fin16_t_a_3,..,..,..,28.15549,..,..,36.98608,..,..
Australia,AUS,"Saved for old age, income, richest 60% (% age 15+)",fin16_t_a_4,..,..,..,47.42291,..,..,59.18178,..,..
Australia,AUS,"Saved for old age, male (% age 15+)",fin16_t_a_2,..,..,..,41.61932,..,..,54.75513,..,..
Australia,AUS,SME deposit accounts (as a % of non-financial corporation borrowers),i_deposit_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
Australia,AUS,SME loan accounts (as a % of non-financial corporation borrowers),i_loan_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
Australia,AUS,SMEs with a proportion of loans requiring collateral,fin11q2,..,..,..,..,..,..,..,..,..
Australia,AUS,SMEs with an account at a formal financial institution,fin15q2,..,..,..,..,..,..,..,..,..
Australia,AUS,SMEs with an outstanding loan or line of credit,fin14q2,..,..,..,..,..,..,..,..,..
Australia,AUS,SMEs with at least one female owner with a proportion of loans requiring collateral,fin11q1,..,..,..,..,..,..,..,..,..
Australia,AUS,SMEs with at least one female owner with an account at a formal financial institution,fin15q1,..,..,..,..,..,..,..,..,..
Australia,AUS,SMEs with at least one female owner with an outstanding loan or line of credit,fin14q1,..,..,..,..,..,..,..,..,..
Australia,AUS,Used a debit or credit card to make a purchase in the past year (% age 15+),fin4_t_d,..,..,..,89.52166,..,..,90.00082,..,..
Australia,AUS,Used a mobile phone or the internet to check account balance in the past year (% age 15+),fin6_a,..,..,..,..,..,..,71.60801,..,..
Australia,AUS,Used a mobile phone or the internet to check account balance in the past year (% age 60+),fin6_a_7,..,..,..,..,..,..,50.42346,..,..
Australia,AUS,Used a mobile phone or the internet to check account balance in the past year (% ages 15-34),fin6_a_5,..,..,..,..,..,..,83.10317,..,..
Australia,AUS,Used a mobile phone or the internet to check account balance in the past year (% ages 35-59),fin6_a_6,..,..,..,..,..,..,79.87926,..,..
Australia,AUS,"Used a mobile phone or the internet to check account balance in the past year, female  (% age 15+)",fin6_a_1,..,..,..,..,..,..,72.28115,..,..
Australia,AUS,"Used a mobile phone or the internet to check account balance in the past year, income, poorest 40% (% age 15+)",fin6_a_3,..,..,..,..,..,..,66.37005,..,..
Australia,AUS,"Used a mobile phone or the internet to check account balance in the past year, income, richest 60% (% age 15+)",fin6_a_4,..,..,..,..,..,..,75.09436,..,..
Australia,AUS,"Used a mobile phone or the internet to check account balance in the past year, male (% age 15+)"",fin6_a_2,..,..,..,..,..,..,70.91226,..,..
Argentina,ARG,Access to a mobile phone (% age 15+),gwp1_n,..,..,..,..,..,..,81.60374,..,..
Argentina,ARG,Access to a mobile phone (% age 60+),gwp1_n_7,..,..,..,..,..,..,57.19193,..,..
Argentina,ARG,Access to a mobile phone (% ages 15-34),gwp1_n_5,..,..,..,..,..,..,87.94757,..,..
Argentina,ARG,Access to a mobile phone (% ages 35-59),gwp1_n_6,..,..,..,..,..,..,87.37683,..,..
Argentina,ARG,"Access to a mobile phone, female (% age 15+)",gwp1_n_1,..,..,..,..,..,..,82.58114,..,..
Argentina,ARG,"Access to a mobile phone, income, poorest 40% (% age 15+)",gwp1_n_3,..,..,..,..,..,..,79.22605,..,..
Argentina,ARG,"Access to a mobile phone, income, richest 60% (% age 15+)",gwp1_n_4,..,..,..,..,..,..,83.18511,..,..
Argentina,ARG,"Access to a mobile phone, male (% age 15+)",gwp1_n_2,..,..,..,..,..,..,80.5341,..,..
Argentina,ARG,Access to internet (% age 15+),gwp2_n,..,..,..,..,..,..,68.76507,..,..
Argentina,ARG,Access to internet (% age 60+),gwp2_n_7,..,..,..,..,..,..,29.291,..,..
Argentina,ARG,Access to internet (% ages 15-34),gwp2_n_5,..,..,..,..,..,..,85.0132,..,..
Argentina,ARG,Access to internet (% ages 35-59),gwp2_n_6,..,..,..,..,..,..,70.8464,..,..
Argentina,ARG,"Access to internet, female (% age 15+)",gwp2_n_1,..,..,..,..,..,..,70.11489,..,..
Argentina,ARG,"Access to internet, income, poorest 40% (% age 15+)",gwp2_n_3,..,..,..,..,..,..,67.57093,..,..
Argentina,ARG,"Access to internet, income, richest 60% (% age 15+)",gwp2_n_4,..,..,..,..,..,..,69.55928,..,..
Argentina,ARG,"Access to internet, male (% age 15+)",gwp2_n_2,..,..,..,..,..,..,67.28787,..,..
Argentina,ARG,Account (% age 15+),account_t_d,33.13022,..,..,50.1973,..,..,48.70849,..,..
Argentina,ARG,Account (% age 60+),account_t_d_7,46.17445,..,..,69.77749,..,..,61.37972,..,..
Argentina,ARG,Account (% ages 15-34),account_t_d_5,27.00848,..,..,37.49813,..,..,42.80008,..,..
Argentina,ARG,Account (% ages 35-59),account_t_d_6,33.42343,..,..,53.75288,..,..,48.96108,..,..
Argentina,ARG,"Account, female (% age 15+)",account_t_d_1,31.81856,..,..,50.85236,..,..,50.75725,..,..
Argentina,ARG,"Account, income, poorest 40% (% age 15+)",account_t_d_3,19.67492,..,..,44.6275,..,..,38.06128,..,..
Argentina,ARG,"Account, income, richest 60% (% age 15+)",account_t_d_4,42.05716,..,..,53.90176,..,..,55.78981,..,..
Argentina,ARG,"Account, male (% age 15+)",account_t_d_2,34.61397,..,..,49.45896,..,..,46.46638,..,..
Argentina,ARG,Active account (% age 15+),gf7_n,..,..,..,43.45314,..,..,42.55828,..,..
Argentina,ARG,Active account (% age 60+),gf7_n_7,..,..,..,66.22444,..,..,52.58134,..,..
Argentina,ARG,Active account (% ages 15-34),gf7_n_5,..,..,..,29.3762,..,..,39.96923,..,..
Argentina,ARG,Active account (% ages 35-59),gf7_n_6,..,..,..,46.76189,..,..,40.26729,..,..
Argentina,ARG,"Active account, female (% age 15+)",gf7_n_1,..,..,..,42.96235,..,..,43.42021,..,..
Argentina,ARG,"Active account, income, poorest 40% (% age 15+)",gf7_n_3,..,..,..,34.65728,..,..,32.10188,..,..
Argentina,ARG,"Active account, income, richest 60% (% age 15+)",gf7_n_4,..,..,..,49.30326,..,..,49.5127,..,..
Argentina,ARG,"Active account, male (% age 15+)",gf7_n_2,..,..,..,44.00632,..,..,41.61501,..,..
Argentina,ARG,"Agents of payment service providers per 100,000 adults",GPSS_3,..,..,53856.79,67242.75,81819.79,..,..,..,..
Argentina,ARG,"ATMs per 100,000 adults",i_ATMs_pop,47.51679,50.91931,56.2096,58.84075,60.55437,60.10374,59.39126,..,..
Argentina,ARG,Borrowed from a financial institution or used a credit card (% age 15+),fin22a_t_d,..,..,..,26.73306,..,..,24.36933,..,..
Argentina,ARG,Borrowed from a financial institution or used a credit card (% age 60+),fin22a_t_d_7,..,..,..,25.17957,..,..,21.21103,..,..
Argentina,ARG,Borrowed from a financial institution or used a credit card (% ages 15-34),fin22a_t_d_5,..,..,..,19.8874,..,..,18.10543,..,..
Argentina,ARG,Borrowed from a financial institution or used a credit card (% ages 35-59),fin22a_t_d_6,..,..,..,35.75639,..,..,33.61698,..,..
Argentina,ARG,"Borrowed from a financial institution or used a credit card, female (% age 15+)",fin22a_t_d_1,..,..,..,24.88677,..,..,24.27963,..,..
Argentina,ARG,"Borrowed from a financial institution or used a credit card, income, poorest 40% (% age 15+)",fin22a_t_d_3,..,..,..,13.46941,..,..,15.0522,..,..
Argentina,ARG,"Borrowed from a financial institution or used a credit card, income, richest 60% (% age 15+)",fin22a_t_d_4,..,..,..,35.5547,..,..,30.56604,..,..
Argentina,ARG,"Borrowed from a financial institution or used a credit card, male (% age 15+)",fin22a_t_d_2,..,..,..,28.81404,..,..,24.46749,..,..
Argentina,ARG,"Branches per 100,000 adults",i_branches_A1_pop,12.9979,13.09527,13.13303,13.12697,13.16881,13.3689,13.41791,..,..
Argentina,ARG,"Debit cards per 1,000 adults",GPSS_5,775.5392,858.008,942.5132,1132.101,1166.026,..,..,..,..
Argentina,ARG,"Deposit accounts per 1,000 adults",i_deposit_acc_A1_pop,1043.965,1269.657,1382.114,1474.4,1533.875,1730.032,1799.158,..,..
Argentina,ARG,Disclosure index (0-5),GPFI2,..,..,5,..,..,..,4,..,..
Argentina,ARG,Dispute resolution index (0-1),GPFI3,..,..,1,..,..,..,1,..,..
Argentina,ARG,"E-money accounts per 1,000 adults",GPSS_1,..,..,..,..,..,..,..,..,..
Argentina,ARG,Financial knowledge score (0-3),GPFI1_TOTL,..,..,..,..,..,..,..,..,..
Argentina,ARG,Getting credit: Distance to frontier (0-100),GPFI4,..,..,..,..,55,55,55,55,55
Argentina,ARG,Has a national identity card (% age 15+),fin48_a,..,..,..,..,..,..,99.2366,..,..
Argentina,ARG,Has a national identity card (% age 60+),fin48_a_7,..,..,..,..,..,..,99.38467,..,..
Argentina,ARG,Has a national identity card (% ages 15-34),fin48_a_5,..,..,..,..,..,..,99.5883,..,..
Argentina,ARG,Has a national identity card (% ages 35-59),fin48_a_6,..,..,..,..,..,..,98.86293,..,..
Argentina,ARG,"Has a national identity card, female (% age 15+)",fin48_a_1,..,..,..,..,..,..,99.29442,..,..
Argentina,ARG,"Has a national identity card, income, poorest 40% (% age 15+)",fin48_a_3,..,..,..,..,..,..,98.85581,..,..
Argentina,ARG,"Has a national identity card, income, richest 60% (% age 15+)",fin48_a_4,..,..,..,..,..,..,99.48986,..,..
Argentina,ARG,"Has a national identity card, male (% age 15+)",fin48_a_2,..,..,..,..,..,..,99.17331,..,..
Argentina,ARG,"Insurance policy holders per 1,000 adults (life)",s_policyholders_B2_life,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Insurance policy holders per 1,000 adults (non-life)",s_policyholders_B2_nonlife,..,..,..,..,..,..,..,..,..
Argentina,ARG,Interoperability of ATM networks and interoperability of POS terminals (0-1),GPSS,..,..,..,..,..,..,..,..,..
Argentina,ARG,Made or received digital payments in the past year (% age 15+),g20_t,..,..,..,33.91108,..,..,40.17798,..,..
Argentina,ARG,Made or received digital payments in the past year (% age 60+),g20_t_7,..,..,..,33.35762,..,..,35.73591,..,..
Argentina,ARG,Made or received digital payments in the past year (% ages 15-34),g20_t_5,..,..,..,25.94161,..,..,38.2716,..,..
Argentina,ARG,Made or received digital payments in the past year (% ages 35-59),g20_t_6,..,..,..,43.54853,..,..,44.92596,..,..
Argentina,ARG,"Made or received digital payments in the past year, female (% age 15+)",g20_t_1,..,..,..,30.5742,..,..,42.45535,..,..
Argentina,ARG,"Made or received digital payments in the past year, income, poorest 40% (% age 15+)",g20_t_3,..,..,..,23.94119,..,..,31.2373,..,..
Argentina,ARG,"Made or received digital payments in the past year, income, richest 60% (% age 15+)",g20_t_4,..,..,..,40.54204,..,..,46.12432,..,..
Argentina,ARG,"Made or received digital payments in the past year, male (% age 15+)",g20_t_2,..,..,..,37.67212,..,..,37.6857,..,..
Argentina,ARG,Made payment using a mobile phone or the internet (% age 15+),gf4_n,..,..,..,..,..,..,10.81399,..,..
Argentina,ARG,Made payment using a mobile phone or the internet (% age 60+),gf4_n_7,..,..,..,..,..,..,2.901075,..,..
Argentina,ARG,Made payment using a mobile phone or the internet (% ages 15-34),gf4_n_5,..,..,..,..,..,..,11.92868,..,..
Argentina,ARG,Made payment using a mobile phone or the internet (% ages 35-59),gf4_n_6,..,..,..,..,..,..,13.7926,..,..
Argentina,ARG,"Made payment using a mobile phone or the internet, female (% age 15+)",gf4_n_1,..,..,..,..,..,..,7.888156,..,..
Argentina,ARG,"Made payment using a mobile phone or the internet, income, poorest 40% (% age 15+)",gf4_n_3,..,..,..,..,..,..,4.067241,..,..
Argentina,ARG,"Made payment using a mobile phone or the internet, income, richest 60% (% age 15+)",gf4_n_4,..,..,..,..,..,..,15.30117,..,..
Argentina,ARG,"Made payment using a mobile phone or the internet, male (% age 15+)",gf4_n_2,..,..,..,..,..,..,14.01593,..,..
Argentina,ARG,Main source of emergency funds: savings (% age 15+),fin25a_t_a_s,..,..,..,20.22461,..,..,18.64976,..,..
Argentina,ARG,Main source of emergency funds: savings (% age 60+),fin25a_t_a_s_7,..,..,..,26.7186,..,..,27.69686,..,..
Argentina,ARG,Main source of emergency funds: savings (% ages 35-59),fin25a_t_a_s_6,..,..,..,22.55264,..,..,16.25111,..,..
Argentina,ARG,"Main source of emergency funds: savings, (% ages 15-34)",fin25a_t_a_s_5,..,..,..,14.96552,..,..,17.3562,..,..
Argentina,ARG,"Main source of emergency funds: savings, female  (% age 15+)",fin25a_t_a_s_1,..,..,..,15.76457,..,..,13.53576,..,..
Argentina,ARG,"Main source of emergency funds: savings, income, poorest 40% (% age 15+)",fin25a_t_a_s_3,..,..,..,12.64287,..,..,11.51798,..,..
Argentina,ARG,"Main source of emergency funds: savings, income, richest 60% (% age 15+)",fin25a_t_a_s_4,..,..,..,23.5264,..,..,21.0413,..,..
Argentina,ARG,"Main source of emergency funds: savings, male (% age 15+)",fin25a_t_a_s_2,..,..,..,24.27637,..,..,21.96022,..,..
Argentina,ARG,"Mobile agent outlets per 100,000 adults",i_mob_agent_pop_registered,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Mobile money transactions per 100,000 adults",i_mob_transactions_number_pop,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Outstanding loans per 1,000 adults",s_loans_A1,8.94549,11.58894,14.98812,17.98342,24.16392,31.19944,46.67345,..,..
Argentina,ARG,"POS terminals per 100,000 adults",GPSS_4,1094.337,1199.352,1250.782,1314.227,1334.071,..,..,..,..
Argentina,ARG,Received wages or government transfers into an account (% age 15+),gf10_n,..,..,..,27.40006,..,..,26.33748,..,..
Argentina,ARG,Received wages or government transfers into an account (% age 60+),gf10_n_7,..,..,..,9.607029,..,..,9.765774,..,..
Argentina,ARG,Received wages or government transfers into an account (% ages 35-59),gf10_n_6,..,..,..,37.6402,..,..,30.72942,..,..
Argentina,ARG,"Received wages or government transfers into an account, (% ages 15-34)",gf10_n_5,..,..,..,27.53114,..,..,30.21768,..,..
Argentina,ARG,"Received wages or government transfers into an account, female (% age 15+)",gf10_n_1,..,..,..,28.981,..,..,27.70934,..,..
Argentina,ARG,"Received wages or government transfers into an account, income, poorest 40% (% age 15+)",gf10_n_3,..,..,..,28.73313,..,..,24.29168,..,..
Argentina,ARG,"Received wages or government transfers into an account, income, richest 60% (% age 15+)",gf10_n_4,..,..,..,26.51343,..,..,27.69812,..,..
Argentina,ARG,"Received wages or government transfers into an account, male (% age 15+)",gf10_n_2,..,..,..,25.61815,..,..,24.83616,..,..
Argentina,ARG,"Retail cashless transactions per 1,000 adults",GPSS_2,74.7171,182.0376,236.8108,238.5377,258.3708,..,..,..,..
Argentina,ARG,Saved at a financial institution (% age 15+),fin17a_t_a,3.800657,..,..,4.076078,..,..,7.197873,..,..
Argentina,ARG,Saved at a financial institution (% age 60+),fin17a_t_a_7,2.667573,..,..,5.820982,..,..,9.882375,..,..
Argentina,ARG,Saved at a financial institution (% ages 15-34),fin17a_t_a_5,4.613506,..,..,2.544738,..,..,5.530553,..,..
Argentina,ARG,Saved at a financial institution (% ages 35-59),fin17a_t_a_6,3.441406,..,..,4.875339,..,..,7.744964,..,..
Argentina,ARG,"Saved at a financial institution, female  (% age 15+)",fin17a_t_a_1,3.618399,..,..,3.124133,..,..,4.860831,..,..
Argentina,ARG,"Saved at a financial institution, income, poorest 40% (% age 15+)",fin17a_t_a_3,0.5799849,..,..,0.9424064,..,..,2.664705,..,..
Argentina,ARG,"Saved at a financial institution, income, richest 60% (% age 15+)",fin17a_t_a_4,5.93742,..,..,6.16028,..,..,10.21283,..,..
Argentina,ARG,"Saved at a financial institution, male (% age 15+)",fin17a_t_a_2,4.006829,..,..,5.14903,..,..,9.755464,..,..
Argentina,ARG,Saved for old age (% age 15+),fin16_t_a,..,..,..,4.505723,..,..,6.830981,..,..
Argentina,ARG,Saved for old age (% age 60+),fin16_t_a_7,..,..,..,11.15965,..,..,12.13776,..,..
Argentina,ARG,Saved for old age (% ages 15-34),fin16_t_a_5,..,..,..,1.906491,..,..,3.518773,..,..
Argentina,ARG,Saved for old age (% ages 35-59),fin16_t_a_6,..,..,..,3.713228,..,..,7.92236,..,..
Argentina,ARG,"Saved for old age, female (% age 15+)",fin16_t_a_1,..,..,..,3.972307,..,..,4.248748,..,..
Argentina,ARG,"Saved for old age, income, poorest 40% (% age 15+)",fin16_t_a_3,..,..,..,1.104544,..,..,1.682594,..,..
Argentina,ARG,"Saved for old age, income, richest 60% (% age 15+)",fin16_t_a_4,..,..,..,6.767846,..,..,10.25511,..,..
Argentina,ARG,"Saved for old age, male (% age 15+)",fin16_t_a_2,..,..,..,5.106946,..,..,9.6569,..,..
Argentina,ARG,SME deposit accounts (as a % of non-financial corporation borrowers),i_deposit_acc_A1_sme_perNFC,..,..,..,..,..,..,..,..,..
